Id,System,Class,Static,Static2,Sun,Planets,Moons,Effect,Region,Constelation
unknown,J100120,5, D364,, Blue,8,30,, Unknown (R24), Unknown (C235)
unknown,J151057,5, D364,, Orange,11,28,, Unknown (R24), Unknown (C235)
unknown,J213245,5, D364,, Pink,11,78, Wolf-Rayet Star, Unknown (R24), Unknown (C235)
unknown,J121230,5, D364,, Yellow,10,81,, Unknown (R24), Unknown (C235)
unknown,J145203,5, D364,, Blue,10,53, Wolf-Rayet Star, Unknown (R24), Unknown (C235)
unknown,J111106,5, D364,, Orange Bright,9,6, Cataclysmic Variable, Unknown (R24), Unknown (C235)
unknown,J222834,5, D364,, Yellow Small,5,42,, Unknown (R24), Unknown (C235)
unknown,J232336,5, H296,, Orange,11,36,, Unknown (R24), Unknown (C236)
unknown,J161032,5, H296,, Blue,8,44,, Unknown (R24), Unknown (C236)
unknown,J154733,5, H296,, Yellow,6,61,, Unknown (R24), Unknown (C236)
unknown,J153144,5, H296,, Pink,11,80,, Unknown (R24), Unknown (C236)
unknown,J122721,5, H296,, Yellow Small,8,4, Magnetar, Unknown (R24), Unknown (C236)
unknown,J133440,5, H296,, Orange,2,13,, Unknown (R24), Unknown (C236)
unknown,J103727,5, D364,, White,9,73,, Unknown (R24), Unknown (C237)
unknown,J152739,5, D364,, Blue,8,65,, Unknown (R24), Unknown (C237)
unknown,J140717,5, D364,, Pink,10,88,, Unknown (R24), Unknown (C237)
unknown,J205205,5, D364,, Orange,7,19,, Unknown (R24), Unknown (C237)
unknown,J130026,5, D364,, Blue Small,9,39, Pulsar, Unknown (R24), Unknown (C237)
unknown,J151035,5, D364,, Pink,5,10,, Unknown (R24), Unknown (C237)
unknown,J112603,5, D364,, Orange,12,51, Black Hole, Unknown (R24), Unknown (C237)
unknown,J151811,5, D364,, Yellow,8,46, Black Hole, Unknown (R24), Unknown (C238)
unknown,J105441,5, D364,, Orange,9,85,, Unknown (R24), Unknown (C238)
unknown,J124949,5, D364,, Red Giant,2,28, Black Hole, Unknown (R24), Unknown (C238)
unknown,J130711,5, D364,, Yellow Small,11,50, Black Hole, Unknown (R24), Unknown (C238)
unknown,J131948,5, D364,, Orange,12,58,, Unknown (R24), Unknown (C238)
unknown,J132814,5, D364,, Orange,7,55, Wolf-Rayet Star, Unknown (R24), Unknown (C238)
unknown,J213734,5, D364,, Blue Small,8,50,, Unknown (R24), Unknown (C238)
unknown,J140608,5, Y790,, Yellow Small,7,28, Wolf-Rayet Star, Unknown (R24), Unknown (C239)
unknown,J212336,5, Y790,, Pink,9,10, Pulsar, Unknown (R24), Unknown (C239)
unknown,J104448,5, Y790,, Orange,9,26, Magnetar, Unknown (R24), Unknown (C239)
unknown,J164846,5, Y790,, Yellow,5,29, Wolf-Rayet Star, Unknown (R24), Unknown (C239)
unknown,J161354,5, Y790,, Orange radiant,7,42,, Unknown (R24), Unknown (C239)
unknown,J103959,5, Y790,, Orange Bright,12,62,, Unknown (R24), Unknown (C239)
unknown,J114353,5, Y790,, Pink Small,8,20, Red Giant, Unknown (R24), Unknown (C239)
unknown,J171622,5, Y790,, Orange radiant,12,61, Cataclysmic Variable, Unknown (R24), Unknown (C239)
unknown,J143123,5, Y790,, Pink Small,10,15, Pulsar, Unknown (R24), Unknown (C239)
unknown,J125023,5, H296,, Blue Small,7,77,, Unknown (R24), Unknown (C240)
unknown,J122116,5, H296,, Orange,9,26,, Unknown (R24), Unknown (C240)
unknown,J151718,5, H296,, Yellow Small,10,52,, Unknown (R24), Unknown (C240)
unknown,J153335,5, H296,, Yellow Small,6,7, Wolf-Rayet Star, Unknown (R24), Unknown (C240)
unknown,J170122,5, H296,, Orange Bright,8,3,, Unknown (R24), Unknown (C240)
unknown,J150515,5, H296,, Orange Bright,9,50, Magnetar, Unknown (R24), Unknown (C240)
unknown,J104216,5, H296,, Orange Bright,6,23,, Unknown (R24), Unknown (C240)
unknown,J111000,5, H296,, Orange Bright,6,10,, Unknown (R24), Unknown (C240)
unknown,J155600,5, H296,, Pink,8,42, Cataclysmic Variable, Unknown (R24), Unknown (C240)
unknown,J132601,5, H296,, Orange radiant,11,33, Black Hole, Unknown (R24), Unknown (C241)
unknown,J132258,5, H296,, Orange Bright,9,20,, Unknown (R24), Unknown (C241)
unknown,J221512,5, H296,, Orange,10,52, Red Giant, Unknown (R24), Unknown (C241)
unknown,J125853,5, H296,, Yellow,11,55, Cataclysmic Variable, Unknown (R24), Unknown (C241)
unknown,J141609,5, H296,, Yellow Small,7,31,, Unknown (R24), Unknown (C241)
unknown,J134096,5, H296,, Orange,8,17, Cataclysmic Variable, Unknown (R24), Unknown (C241)
unknown,J121146,5, H296,, Yellow,8,74,, Unknown (R24), Unknown (C241)
unknown,J121649,5, H296,, Yellow Small,8,28, Cataclysmic Variable, Unknown (R24), Unknown (C241)
unknown,J135559,5, H296,, Orange radiant,9,28,, Unknown (R24), Unknown (C241)
unknown,J130735,5, H296,, Pink,9,11,, Unknown (R24), Unknown (C242)
unknown,J144115,5, H296,, Yellow,10,76, Black Hole, Unknown (R24), Unknown (C242)
unknown,J112241,5, H296,, Red Giant,12,49, Magnetar, Unknown (R24), Unknown (C242)
unknown,J141204,5, H296,, Pink Small,9,46, Cataclysmic Variable, Unknown (R24), Unknown (C242)
unknown,J131401,5, H296,, Orange radiant,8,67,, Unknown (R24), Unknown (C242)
unknown,J170231,5, H296,, Orange radiant,7,67,, Unknown (R24), Unknown (C242)
unknown,J164430,5, H296,, Red Giant,11,64,, Unknown (R24), Unknown (C242)
unknown,J143740,5, H296,, Orange Bright,9,60,, Unknown (R25), Unknown (C243)
unknown,J115517,5, H296,, Yellow,9,43,, Unknown (R25), Unknown (C243)
unknown,J230936,5, H296,, Red Giant,11,15,, Unknown (R25), Unknown (C243)
unknown,J133525,5, H296,, Blue,8,38, Red Giant, Unknown (R25), Unknown (C243)
unknown,J215338,5, H296,, White,9,51,, Unknown (R25), Unknown (C243)
unknown,J112003,5, H296,, Pink Small,5,4,, Unknown (R25), Unknown (C243)
unknown,J214318,5, H296,, Yellow Small,6,44,, Unknown (R25), Unknown (C244)
unknown,J110938,5, H296,, Orange radiant,7,33,, Unknown (R25), Unknown (C244)
unknown,J103453,5, H296,, Blue,11,65, Black Hole, Unknown (R25), Unknown (C244)
unknown,J101000,5, H296,, Yellow,8,66, Cataclysmic Variable, Unknown (R25), Unknown (C244)
unknown,J110117,5, H296,, Orange,12,23,, Unknown (R25), Unknown (C244)
unknown,J100328,5, H296,, Pink Small,7,56, Black Hole, Unknown (R25), Unknown (C244)
unknown,J155845,5, H296,, Yellow Small,5,23,, Unknown (R25), Unknown (C244)
unknown,J152703,5, H296,, Red Giant,8,7,, Unknown (R25), Unknown (C244)
unknown,J110628,5, H296,, Blue Small,9,76, Red Giant, Unknown (R25), Unknown (C244)
unknown,J142438,5, H296,, Orange radiant,9,63, Wolf-Rayet Star, Unknown (R25), Unknown (C245)
unknown,J153054,5, H296,, Red Giant,8,44,, Unknown (R25), Unknown (C245)
unknown,J114019,5, H296,, Yellow,13,90,, Unknown (R25), Unknown (C245)
unknown,J233255,5, H296,, Red Giant,12,91, Wolf-Rayet Star, Unknown (R25), Unknown (C245)
unknown,J135046,5, H296,, Orange radiant,10,49,, Unknown (R25), Unknown (C245)
unknown,J145322,5, H296,, Orange,8,67, Magnetar, Unknown (R25), Unknown (C245)
unknown,J112844,5, H296,, Orange,10,26, Pulsar, Unknown (R25), Unknown (C245)
unknown,J120816,5, H296,, Yellow Small,10,50, Red Giant, Unknown (R25), Unknown (C245)
unknown,J165340,5, H296,, Orange Bright,7,7,, Unknown (R25), Unknown (C246)
unknown,J124409,5, H296,, Blue Small,4,51, Wolf-Rayet Star, Unknown (R25), Unknown (C246)
unknown,J124733,5, H296,, Orange radiant,7,40,, Unknown (R25), Unknown (C246)
unknown,J173645,5, H296,, White Dwarf,9,48,, Unknown (R25), Unknown (C246)
unknown,J165743,5, H296,, Orange radiant,4,50,, Unknown (R25), Unknown (C246)
unknown,J171013,5, H296,, Orange,9,50,, Unknown (R25), Unknown (C246)
unknown,J155905,5, H296,, Orange,6,40,, Unknown (R25), Unknown (C246)
unknown,J213055,5, H296,, Orange Bright,10,27, Cataclysmic Variable, Unknown (R25), Unknown (C247)
unknown,J212224,5, H296,, Pink,6,66, Wolf-Rayet Star, Unknown (R25), Unknown (C247)
unknown,J234252,5, H296,, Yellow Small,8,65, Black Hole, Unknown (R25), Unknown (C247)
unknown,J150036,5, H296,, White,10,10,, Unknown (R25), Unknown (C247)
unknown,J172431,5, H296,, Pink,10,30,, Unknown (R25), Unknown (C247)
unknown,J114154,5, H296,, Pink Small,7,44, Cataclysmic Variable, Unknown (R25), Unknown (C247)
unknown,J115127,5, H296,, Yellow,12,98,, Unknown (R25), Unknown (C247)
unknown,J233658,5, H296,, Orange Bright,9,25,, Unknown (R25), Unknown (C247)
unknown,J114403,5, H296,, Orange radiant,8,56, Black Hole, Unknown (R25), Unknown (C247)
unknown,J165946,5, H296,, Pink Small,10,60, Red Giant, Unknown (R25), Unknown (C248)
unknown,J124046,5, H296,, Yellow,8,85,, Unknown (R25), Unknown (C248)
unknown,J102736,5, H296,, Yellow,9,69, Magnetar, Unknown (R25), Unknown (C248)
unknown,J133252,5, H296,, Orange Bright,7,22,, Unknown (R25), Unknown (C248)
unknown,J140600,5, H296,, Yellow Small,7,45,, Unknown (R25), Unknown (C248)
unknown,J163701,5, H296,, Pink,7,68,, Unknown (R25), Unknown (C248)
unknown,J115041,5, H296,, Yellow Small,8,5,, Unknown (R25), Unknown (C249)
unknown,J154726,5, H296,, White Dwarf,15,30,, Unknown (R25), Unknown (C249)
unknown,J123602,5, H296,, Orange radiant,9,28, Black Hole, Unknown (R25), Unknown (C249)
unknown,J100549,5, H296,, Orange radiant,7,55,, Unknown (R25), Unknown (C249)
unknown,J124100,5, H296,, White Dwarf,9,35, Black Hole, Unknown (R25), Unknown (C249)
unknown,J113701,5, H296,, Orange,10,58,, Unknown (R25), Unknown (C249)
unknown,J164327,5, H296,, Red Giant,5,49,, Unknown (R25), Unknown (C250)
unknown,J110018,5, H296,, Pink,12,56,, Unknown (R25), Unknown (C250)
unknown,J164511,5, H296,, Orange radiant,5,55, Cataclysmic Variable, Unknown (R25), Unknown (C250)
unknown,J130037,5, H296,, Blue Small,8,51, Magnetar, Unknown (R25), Unknown (C250)
unknown,J101028,5, H296,, Yellow Small,10,9,, Unknown (R25), Unknown (C250)
unknown,J100858,5, H296,, Pink Small,6,10,, Unknown (R25), Unknown (C250)
unknown,J151813,5, H296,, Orange,12,46, Pulsar, Unknown (R25), Unknown (C250)
unknown,J113758,5, H296,, Orange,7,42,, Unknown (R25), Unknown (C251)
unknown,J153802,5, H296,, Pink Small,8,35, Cataclysmic Variable, Unknown (R25), Unknown (C251)
unknown,J130401,5, H296,, Pink,7,43, Red Giant, Unknown (R25), Unknown (C251)
unknown,J130241,5, H296,, Orange,9,45,, Unknown (R25), Unknown (C251)
unknown,J232934,5, H296,, Pink,10,40, Wolf-Rayet Star, Unknown (R25), Unknown (C251)
unknown,J213642,5, H296,, Blue Small,11,35,, Unknown (R25), Unknown (C251)
unknown,J144107,5, H296,, Red Giant,8,6, Magnetar, Unknown (R25), Unknown (C251)
unknown,J140336,5, H296,, Orange radiant,9,35, Red Giant, Unknown (R25), Unknown (C252)
unknown,J214712,5, H296,, Yellow Small,9,20,, Unknown (R25), Unknown (C252)
unknown,J170809,5, H296,, Yellow Small,7,32, Black Hole, Unknown (R25), Unknown (C252)
unknown,J220924,5, H296,, Yellow,10,41,, Unknown (R25), Unknown (C252)
unknown,J142624,5, H296,, Orange radiant,8,61, Magnetar, Unknown (R25), Unknown (C252)
unknown,J150306,5, H296,, Blue Bright,11,34,, Unknown (R25), Unknown (C252)
unknown,J100425,5, H296,, Orange radiant,12,44,, Unknown (R25), Unknown (C252)
unknown,J161745,5, H296,, Orange radiant,11,80, Red Giant, Unknown (R25), Unknown (C252)
unknown,J131718,5, H296,, Yellow Small,7,22,, Unknown (R25), Unknown (C253)
unknown,J151319,5, H296,, Yellow,6,5,, Unknown (R25), Unknown (C253)
unknown,J113059,5, H296,, Pink,5,45,, Unknown (R25), Unknown (C253)
unknown,J142234,5, H296,, Orange Bright,7,66,, Unknown (R25), Unknown (C253)
unknown,J113636,5, H296,, Orange,12,51, Cataclysmic Variable, Unknown (R25), Unknown (C253)
unknown,J142858,5, H296,, Blue Small,10,49, Wolf-Rayet Star, Unknown (R25), Unknown (C253)
unknown,J135540,5, H296,, White Dwarf,9,48, Red Giant, Unknown (R25), Unknown (C253)
unknown,J155739,5, H296,, Pink Small,13,55,, Unknown (R25), Unknown (C254)
unknown,J132427,5, H296,, Pink Small,8,51, Black Hole, Unknown (R25), Unknown (C254)
unknown,J114337,5, H296,, Pink,13,30,, Unknown (R25), Unknown (C254)
unknown,J121842,5, H296,, Red Giant,10,62,, Unknown (R25), Unknown (C254)
unknown,J100415,5, H296,, Orange radiant,10,49,, Unknown (R25), Unknown (C254)
unknown,J143057,5, H296,, Yellow Small,9,41,, Unknown (R25), Unknown (C254)
unknown,J165953,5, H296,, Pink Small,9,72, Wolf-Rayet Star, Unknown (R25), Unknown (C254)
unknown,J102753,5, H296,, Orange,7,43, Black Hole, Unknown (R25), Unknown (C255)
unknown,J221325,5, H296,, Yellow Small,8,8, Wolf-Rayet Star, Unknown (R25), Unknown (C255)
unknown,J114443,5, H296,, Orange radiant,7,62, Magnetar, Unknown (R25), Unknown (C255)
unknown,J125990,5, H296,, Orange,8,34,, Unknown (R25), Unknown (C255)
unknown,J114518,5, H296,, Yellow Small,8,7, Cataclysmic Variable, Unknown (R25), Unknown (C255)
unknown,J102623,5, H296,, Pink,8,13, Wolf-Rayet Star, Unknown (R25), Unknown (C255)
unknown,J164900,5, V753,, Yellow Small,11,23,, Unknown (R26), Unknown (C256)
unknown,J122049,5, V753,, Orange radiant,9,38, Red Giant, Unknown (R26), Unknown (C256)
unknown,J154846,5, V753,, Pink,11,48, Wolf-Rayet Star, Unknown (R26), Unknown (C256)
unknown,J115522,5, V753,, Orange Bright,11,49,, Unknown (R26), Unknown (C256)
unknown,J145844,5, V753,, Orange,11,65, Magnetar, Unknown (R26), Unknown (C256)
unknown,J121704,5, V753,, Orange radiant,6,46,, Unknown (R26), Unknown (C256)
unknown,J121959,5, V753,, Yellow,4,45,, Unknown (R26), Unknown (C256)
unknown,J105849,5, V753,, Yellow,6,39, Wolf-Rayet Star, Unknown (R26), Unknown (C256)
unknown,J122610,5, V753,, Orange Bright,10,21,, Unknown (R26), Unknown (C257)
unknown,J152912,5, V753,, Orange Bright,4,38, Black Hole, Unknown (R26), Unknown (C257)
unknown,J145359,5, V753,, Yellow,9,15,, Unknown (R26), Unknown (C257)
unknown,J154906,5, V753,, Yellow,9,48, Magnetar, Unknown (R26), Unknown (C257)
unknown,J160547,5, V753,, Red Giant,8,47, Magnetar, Unknown (R26), Unknown (C257)
unknown,J111150,5, V753,, Pink Small,11,78, Red Giant, Unknown (R26), Unknown (C257)
unknown,J111935,5, V753,, Red Giant,6,10,, Unknown (R26), Unknown (C258)
unknown,J100237,5, V753,, White Dwarf,9,68, Wolf-Rayet Star, Unknown (R26), Unknown (C258)
unknown,J145735,5, V753,, Pink,9,13,, Unknown (R26), Unknown (C258)
unknown,J103600,5, V753,, Red Giant,6,50, Black Hole, Unknown (R26), Unknown (C258)
unknown,J211517,5, V753,, Yellow Small,12,70, Wolf-Rayet Star, Unknown (R26), Unknown (C258)
unknown,J131128,5, V753,, White Dwarf,6,50, Cataclysmic Variable, Unknown (R26), Unknown (C258)
unknown,J143107,5, V753,, Orange,12,27, Black Hole, Unknown (R26), Unknown (C258)
unknown,J213125,5, V753,, Orange,5,45, Pulsar, Unknown (R26), Unknown (C258)
unknown,J152325,5, V753,, Orange,12,77, Cataclysmic Variable, Unknown (R26), Unknown (C258)
unknown,J114014,5, V753,, Orange radiant,6,75, Wolf-Rayet Star, Unknown (R26), Unknown (C259)
unknown,J215215,5, V753,, Blue Bright,9,41,, Unknown (R26), Unknown (C259)
unknown,J143718,5, V753,, Orange radiant,9,25, Black Hole, Unknown (R26), Unknown (C259)
unknown,J134141,5, V753,, White Dwarf,3,37, Cataclysmic Variable, Unknown (R26), Unknown (C259)
unknown,J114842,5, V753,, Red Giant,11,18,, Unknown (R26), Unknown (C259)
unknown,J105504,5, V753,, Red Giant,11,62, Black Hole, Unknown (R26), Unknown (C259)
unknown,J130302,5, V753,, Blue,7,29, Cataclysmic Variable, Unknown (R26), Unknown (C259)
unknown,J170327,5, V753,, Orange,11,25,, Unknown (R26), Unknown (C260)
unknown,J120823,5, V753,, Yellow Small,10,33, Magnetar, Unknown (R26), Unknown (C260)
unknown,J153449,5, V753,, Red Giant,10,47, Red Giant, Unknown (R26), Unknown (C260)
unknown,J164621,5, V753,, Orange radiant,10,61, Magnetar, Unknown (R26), Unknown (C260)
unknown,J142631,5, V753,, Red Giant,9,12,, Unknown (R26), Unknown (C260)
unknown,J134652,5, V753,, Orange Bright,5,49,, Unknown (R26), Unknown (C260)
unknown,J123628,5, V753,, Orange Bright,8,71,, Unknown (R26), Unknown (C260)
unknown,J130621,5, V753,, Orange radiant,6,53,, Unknown (R26), Unknown (C260)
unknown,J171158,5, V753,, Red Giant,5,50,, Unknown (R26), Unknown (C261)
unknown,J163930,5, V753,, Orange Bright,9,40, Cataclysmic Variable, Unknown (R26), Unknown (C261)
unknown,J113907,5, V753,, Pink Small,12,69,, Unknown (R26), Unknown (C261)
unknown,J164610,5, V753,, Red Giant,11,54,, Unknown (R26), Unknown (C261)
unknown,J145512,5, V753,, Orange,8,95, Magnetar, Unknown (R26), Unknown (C261)
unknown,J133833,5, V753,, Orange radiant,8,26,, Unknown (R26), Unknown (C261)
unknown,J141250,5, V753,, Orange radiant,9,61, Red Giant, Unknown (R26), Unknown (C261)
unknown,J105623,5, V753,, Orange radiant,6,30, Magnetar, Unknown (R26), Unknown (C261)
unknown,J120010,5, V753,, Pink Small,1,20,, Unknown (R26), Unknown (C262)
unknown,J233630,5, V753,, Blue Small,9,46, Black Hole, Unknown (R26), Unknown (C262)
unknown,J162007,5, V753,, White Dwarf,9,60, Black Hole, Unknown (R26), Unknown (C262)
unknown,J215124,5, V753,, Orange,10,35,, Unknown (R26), Unknown (C262)
unknown,J141615,5, V753,, Yellow Small,8,15,, Unknown (R26), Unknown (C262)
unknown,J133222,5, V753,, Yellow,8,15,, Unknown (R26), Unknown (C262)
unknown,J105822,5, V753,, Orange radiant,9,64, Wolf-Rayet Star, Unknown (R26), Unknown (C262)
unknown,J171136,5, V753,, Pink Small,10,77,, Unknown (R26), Unknown (C263)
unknown,J152111,5, V753,, Pink Small,11,89, Pulsar, Unknown (R26), Unknown (C263)
unknown,J104846,5, V753,, Orange radiant,8,46, Red Giant, Unknown (R26), Unknown (C263)
unknown,J123440,5, V753,, Red Giant,13,22,, Unknown (R26), Unknown (C263)
unknown,J121416,5, V753,, Pink,6,28, Magnetar, Unknown (R26), Unknown (C263)
unknown,J161635,5, V753,, Pink Small,12,97, Black Hole, Unknown (R26), Unknown (C263)
unknown,J141043,5, V753,, Orange,9,56,, Unknown (R26), Unknown (C264)
unknown,J163408,5, V753,, White Dwarf,12,38, Cataclysmic Variable, Unknown (R26), Unknown (C264)
unknown,J135204,5, V753,, Pink,9,29,, Unknown (R26), Unknown (C264)
unknown,J133913,5, V753,, Yellow Small,10,17, Magnetar, Unknown (R26), Unknown (C264)
unknown,J153447,5, V753,, Pink,9,67, Cataclysmic Variable, Unknown (R26), Unknown (C264)
unknown,J145313,5, V753,, Orange,10,29,, Unknown (R26), Unknown (C264)
unknown,J162753,5, M267,, Yellow,9,76, Pulsar, Unknown (R27), Unknown (C265)
unknown,J135301,5, M267,, Yellow,6,8, Wolf-Rayet Star, Unknown (R27), Unknown (C265)
unknown,J125254,5, M267,, Orange radiant,3,28, Cataclysmic Variable, Unknown (R27), Unknown (C265)
unknown,J145320,5, M267,, Yellow,10,72, Red Giant, Unknown (R27), Unknown (C265)
unknown,J103116,5, M267,, Orange radiant,6,47,, Unknown (R27), Unknown (C265)
unknown,J120437,5, M267,, Orange radiant,10,50,, Unknown (R27), Unknown (C265)
unknown,J100252,5, M267,, Yellow Small,9,17,, Unknown (R27), Unknown (C265)
unknown,J153919,5, M267,, Red Giant,11,50, Pulsar, Unknown (R27), Unknown (C265)
unknown,J115520,5, M267,, Pink Small,4,29, Wolf-Rayet Star, Unknown (R27), Unknown (C266)
unknown,J100919,5, M267,, Red Giant,10,60, Wolf-Rayet Star, Unknown (R27), Unknown (C266)
unknown,J115933,5, M267,, Blue Bright,9,51, Pulsar, Unknown (R27), Unknown (C266)
unknown,J133529,5, M267,, Pink Small,5,25,, Unknown (R27), Unknown (C266)
unknown,J131549,5, M267,, White Dwarf,13,16, Cataclysmic Variable, Unknown (R27), Unknown (C266)
unknown,J205517,5, M267,, Orange radiant,7,48,, Unknown (R27), Unknown (C266)
unknown,J220546,5, M267,, Blue Small,9,76,, Unknown (R27), Unknown (C267)
unknown,J102853,5, M267,, Orange Bright,9,30,, Unknown (R27), Unknown (C267)
unknown,J115418,5, M267,, Orange radiant,8,78,, Unknown (R27), Unknown (C267)
unknown,J155040,5, M267,, Pink Small,8,30,, Unknown (R27), Unknown (C267)
unknown,J172937,5, M267,, Orange,8,50,, Unknown (R27), Unknown (C267)
unknown,J122757,5, M267,, Yellow Small,9,68,, Unknown (R27), Unknown (C267)
unknown,J100759,5, M267,, Orange Bright,5,7,, Unknown (R27), Unknown (C268)
unknown,J145416,5, M267,, Yellow Small,11,52,, Unknown (R27), Unknown (C268)
unknown,J152034,5, M267,, Pink Small,9,12, Magnetar, Unknown (R27), Unknown (C268)
unknown,J125544,5, M267,, Pink,10,70, Wolf-Rayet Star, Unknown (R27), Unknown (C268)
unknown,J123235,5, M267,, Yellow,8,24,, Unknown (R27), Unknown (C268)
unknown,J151204,5, M267,, Red Giant,10,38,, Unknown (R27), Unknown (C268)
unknown,J104537,5, M267,, Pink Small,12,71, Black Hole, Unknown (R27), Unknown (C268)
unknown,J162047,5, M267,, Yellow,12,64, Wolf-Rayet Star, Unknown (R27), Unknown (C268)
unknown,J140514,5, M267,, Red Giant,7,79,, Unknown (R27), Unknown (C268)
unknown,J154152,5, M267,, Orange radiant,6,36,, Unknown (R27), Unknown (C269)
unknown,J143626,5, M267,, Orange radiant,10,33, Pulsar, Unknown (R27), Unknown (C269)
unknown,J161737,5, M267,, Pink,4,34, Black Hole, Unknown (R27), Unknown (C269)
unknown,J142110,5, M267,, Yellow Small,9,12,, Unknown (R27), Unknown (C269)
unknown,J112042,5, M267,, Blue Bright,7,49,, Unknown (R27), Unknown (C269)
unknown,J105719,5, M267,, White Dwarf,6,47, Black Hole, Unknown (R27), Unknown (C269)
unknown,J101556,5, M267,, Yellow,8,69,, Unknown (R27), Unknown (C269)
unknown,J230047,5, M267,, Orange radiant,8,64, Black Hole, Unknown (R27), Unknown (C269)
unknown,J213226,5, M267,, Blue Bright,9,54, Pulsar, Unknown (R27), Unknown (C269)
unknown,J104218,5, M267,, Orange,10,78,, Unknown (R27), Unknown (C270)
unknown,J115308,5, M267,, Orange Bright,7,9, Red Giant, Unknown (R27), Unknown (C270)
unknown,J140418,5, M267,, Yellow,7,6, Black Hole, Unknown (R27), Unknown (C270)
unknown,J101343,5, M267,, Orange Bright,8,17, Wolf-Rayet Star, Unknown (R27), Unknown (C270)
unknown,J105135,5, M267,, Orange Bright,7,42, Red Giant, Unknown (R27), Unknown (C270)
unknown,J111818,5, M267,, Orange radiant,9,55, Red Giant, Unknown (R27), Unknown (C270)
unknown,J110841,5, M267,, Yellow,6,23,, Unknown (R27), Unknown (C270)
unknown,J134024,5, M267,, Yellow,9,48,, Unknown (R27), Unknown (C271)
unknown,J142349,5, M267,, Yellow,9,38,, Unknown (R27), Unknown (C271)
unknown,J212203,5, M267,, Pink,9,14, Wolf-Rayet Star, Unknown (R27), Unknown (C271)
unknown,J124942,5, M267,, Orange radiant,7,50, Cataclysmic Variable, Unknown (R27), Unknown (C271)
unknown,J131747,5, M267,, White Dwarf,9,63, Wolf-Rayet Star, Unknown (R27), Unknown (C271)
unknown,J133553,5, M267,, Yellow Small,7,9, Black Hole, Unknown (R27), Unknown (C271)
unknown,J115422,5, M267,, Blue Small,7,58,, Unknown (R27), Unknown (C271)
unknown,J103448,5, M267,, Pink Small,9,24,, Unknown (R27), Unknown (C272)
unknown,J161301,5, M267,, Orange Bright,6,44,, Unknown (R27), Unknown (C272)
unknown,J130334,5, M267,, Orange radiant,9,55,, Unknown (R27), Unknown (C272)
unknown,J172125,5, M267,, Orange Bright,8,73, Magnetar, Unknown (R27), Unknown (C272)
unknown,J114537,5, M267,, Yellow Small,6,68, Cataclysmic Variable, Unknown (R27), Unknown (C272)
unknown,J134440,5, M267,, Orange,9,45,, Unknown (R27), Unknown (C272)
unknown,J101912,5, M267,, Red Giant,7,69, Wolf-Rayet Star, Unknown (R27), Unknown (C272)
unknown,J214006,5, M267,, Pink,9,67, Cataclysmic Variable, Unknown (R27), Unknown (C272)
unknown,J235108,5, M267,, Blue,8,72,, Unknown (R27), Unknown (C273)
unknown,J124538,5, M267,, Yellow Small,5,5, Red Giant, Unknown (R27), Unknown (C273)
unknown,J125641,5, M267,, Red Giant,8,50, Black Hole, Unknown (R27), Unknown (C273)
unknown,J141728,5, M267,, Yellow Small,6,51,, Unknown (R27), Unknown (C273)
unknown,J100616,5, M267,, Blue Small,8,77, Pulsar, Unknown (R27), Unknown (C273)
unknown,J204350,5, M267,, Pink,9,48,, Unknown (R27), Unknown (C273)
unknown,J151300,5, M267,, Pink,11,38, Cataclysmic Variable, Unknown (R27), Unknown (C273)
unknown,J114041,5, M267,, Yellow Small,8,18,, Unknown (R27), Unknown (C273)
unknown,J115644,5, H296,, Pink,10,51,, Unknown (R28), Unknown (C274)
unknown,J103328,5, H296,, Blue,12,73, Wolf-Rayet Star, Unknown (R28), Unknown (C274)
unknown,J143127,5, H296,, White Dwarf,10,88, Black Hole, Unknown (R28), Unknown (C274)
unknown,J121459,5, H296,, Yellow Small,9,16,, Unknown (R28), Unknown (C274)
unknown,J114441,5, H296,, Orange,9,56,, Unknown (R28), Unknown (C274)
unknown,J102345,5, H296,, Pink Small,10,47, Magnetar, Unknown (R28), Unknown (C274)
unknown,J161609,5, H296,, Yellow Small,10,33,, Unknown (R28), Unknown (C274)
unknown,J131646,5, H296,, Orange radiant,12,74,, Unknown (R28), Unknown (C274)
unknown,J144543,5, H296,, Orange,9,54, Wolf-Rayet Star, Unknown (R28), Unknown (C274)
unknown,J123658,5, H296,, Yellow,11,11,, Unknown (R28), Unknown (C275)
unknown,J121450,5, H296,, Yellow Small,10,34,, Unknown (R28), Unknown (C275)
unknown,J145753,5, H296,, Yellow,9,80,, Unknown (R28), Unknown (C275)
unknown,J130510,5, H296,, Pink,10,26,, Unknown (R28), Unknown (C275)
unknown,J135402,5, H296,, Yellow,10,59,, Unknown (R28), Unknown (C275)
unknown,J165220,5, H296,, Blue,11,59,, Unknown (R28), Unknown (C275)
unknown,J124152,5, H296,, Red Giant,8,51, Red Giant, Unknown (R28), Unknown (C276)
unknown,J162349,5, H296,, Orange radiant,5,26, Wolf-Rayet Star, Unknown (R28), Unknown (C276)
unknown,J210750,5, H296,, Yellow,4,3, Pulsar, Unknown (R28), Unknown (C276)
unknown,J235305,5, H296,, Yellow Small,11,97, Black Hole, Unknown (R28), Unknown (C276)
unknown,J120546,5, H296,, White,7,53, Black Hole, Unknown (R28), Unknown (C276)
unknown,J105059,5, H296,, Pink,9,13, Magnetar, Unknown (R28), Unknown (C276)
